"resp.id";"ques";"alt";"Price";"RAM";"Memory";"Processor";"Weight";"ScreenSize";"choice"
290;7232;2;"0.7";"32GB";"512GB";"i9";"1.5kg";"13";0
290;7232;3;"2";"8GB";"1T";"i9";"1.2kg";"14";1
290;7232;4;"1";"16GB";"1T";"i7";"1.2kg";"16";0
290;7233;1;"2";"32GB";"1T";"i7";"1.2kg";"13";1
290;7233;2;"1";"16GB";"1T";"i5";"1.5kg";"13";0
290;7233;3;"1";"16GB";"1T";"i3";"1.2kg";"12";0
290;7233;4;"1";"4GB";"256GB";"i7";"0.8kg";"16";0
290;7234;1;"0.7";"32GB";"512GB";"i9";"1.2kg";"12";0
290;7234;2;"0.7";"4GB";"1T";"i5";"1.2kg";"12";1
290;7234;3;"1.5";"16GB";"126GB";"i3";"0.8kg";"13";0
290;7234;4;"0.7";"16GB";"512GB";"i3";"1.2kg";"16";0
290;7235;1;"1.5";"16GB";"256GB";"i3";"1.2kg";"13";0
290;7235;2;"1";"32GB";"1T";"i9";"1.5kg";"12";0
290;7235;3;"1";"8GB";"256GB";"i5";"1.5kg";"12";0
290;7235;4;"0.7";"32GB";"1T";"i7";"1kg";"12";1
290;7236;1;"0.7";"8GB";"1T";"i5";"0.8kg";"12";0
290;7236;2;"2";"32GB";"256GB";"i9";"1.5kg";"14";0
290;7236;3;"1.5";"8GB";"1T";"i7";"0.8kg";"14";1
290;7236;4;"0.7";"4GB";"126GB";"i5";"1.2kg";"14";0
290;7237;1;"2";"4GB";"256GB";"i7";"1kg";"14";0
290;7237;2;"1";"32GB";"126GB";"i9";"0.8kg";"13";0
290;7237;3;"0.7";"4GB";"256GB";"i9";"1.2kg";"16";0
290;7237;4;"1.5";"8GB";"1T";"i3";"1kg";"14";1
290;7238;1;"1";"8GB";"256GB";"i5";"1kg";"13";0
290;7238;2;"1";"4GB";"126GB";"i9";"1.2kg";"16";0
290;7238;3;"0.7";"8GB";"126GB";"i7";"1.5kg";"16";1
290;7238;4;"2";"16GB";"512GB";"i3";"1kg";"14";0
290;7239;1;"0.7";"8GB";"256GB";"i7";"1.2kg";"13";0
290;7239;2;"1.5";"16GB";"1T";"i3";"0.8kg";"16";0
290;7239;3;"1.5";"4GB";"126GB";"i7";"1kg";"13";1
290;7239;4;"1";"16GB";"126GB";"i7";"1kg";"13";0
290;7240;1;"1";"32GB";"256GB";"i5";"1.2kg";"12";0
290;7240;2;"0.7";"32GB";"1T";"i9";"1kg";"12";1
290;7240;3;"1";"8GB";"256GB";"i7";"0.8kg";"12";0
290;7240;4;"2";"32GB";"126GB";"i7";"0.8kg";"13";0
290;7241;1;"0.7";"4GB";"256GB";"i3";"1.2kg";"14";0
290;7241;2;"1";"4GB";"1T";"i3";"1.2kg";"13";0
290;7241;3;"2";"32GB";"1T";"i3";"0.8kg";"12";0
290;7241;4;"0.7";"8GB";"512GB";"i5";"1.5kg";"16";1
290;7242;1;"1";"32GB";"256GB";"i3";"1.5kg";"13";0
290;7242;2;"2";"32GB";"1T";"i3";"0.8kg";"14";0
290;7242;3;"0.7";"16GB";"1T";"i9";"1kg";"14";0
290;7242;4;"1";"8GB";"512GB";"i5";"1kg";"13";1
290;7243;1;"1.5";"4GB";"1T";"i5";"0.8kg";"14";0
290;7243;2;"0.7";"8GB";"512GB";"i3";"1.2kg";"14";1
290;7243;3;"1";"32GB";"512GB";"i3";"1.5kg";"12";0
290;7243;4;"1.5";"32GB";"1T";"i7";"1.2kg";"16";0
290;7244;1;"0.7";"8GB";"256GB";"i5";"1.5kg";"14";1
290;7244;2;"1.5";"4GB";"126GB";"i7";"0.8kg";"12";0
290;7244;3;"0.7";"16GB";"256GB";"i3";"1kg";"14";0
290;7244;4;"1.5";"4GB";"512GB";"i3";"0.8kg";"16";0
290;7245;1;"0.7";"4GB";"1T";"i7";"0.8kg";"14";0
290;7245;2;"0.7";"8GB";"1T";"i5";"1.5kg";"12";0
290;7245;3;"1";"8GB";"1T";"i9";"1.2kg";"16";1
290;7245;4;"2";"16GB";"256GB";"i9";"0.8kg";"16";0
290;7246;1;"1.5";"32GB";"256GB";"i9";"0.8kg";"12";0
290;7246;2;"1";"8GB";"512GB";"i9";"1kg";"13";0
290;7246;3;"0.7";"16GB";"1T";"i7";"1.2kg";"12";0
290;7246;4;"1";"32GB";"1T";"i7";"0.8kg";"13";1
290;7247;1;"1";"32GB";"512GB";"i5";"1.5kg";"14";0
290;7247;2;"2";"16GB";"512GB";"i9";"1.5kg";"13";0
290;7247;3;"2";"32GB";"1T";"i9";"1.2kg";"13";0
290;7247;4;"0.7";"4GB";"1T";"i7";"1.5kg";"16";1
290;7248;1;"2";"4GB";"126GB";"i3";"0.8kg";"12";0
290;7248;2;"1";"32GB";"1T";"i7";"1kg";"16";1
290;7248;3;"1.5";"16GB";"256GB";"i9";"1.2kg";"12";0
290;7248;4;"2";"4GB";"126GB";"i9";"1.2kg";"13";0
290;7249;1;"1.5";"8GB";"512GB";"i3";"1.5kg";"14";0
290;7249;2;"1";"8GB";"126GB";"i5";"1.5kg";"14";0
290;7249;3;"2";"8GB";"1T";"i9";"1kg";"13";0
290;7249;4;"1.5";"16GB";"1T";"i7";"1.2kg";"16";1
290;7250;1;"1";"8GB";"256GB";"i3";"1kg";"13";0
290;7250;2;"1.5";"32GB";"126GB";"i5";"1kg";"12";0
290;7250;3;"0.7";"16GB";"126GB";"i9";"0.8kg";"14";0
290;7250;4;"1";"8GB";"1T";"i5";"0.8kg";"13";1
291;7251;1;"1.5";"32GB";"256GB";"i9";"1.5kg";"14";0
291;7251;2;"2";"4GB";"512GB";"i7";"1.2kg";"16";0
291;7251;3;"2";"4GB";"256GB";"i7";"0.8kg";"16";1
291;7251;4;"1.5";"32GB";"512GB";"i7";"1.5kg";"13";0
291;7252;1;"1.5";"16GB";"256GB";"i5";"1.5kg";"13";0
291;7252;2;"1";"16GB";"126GB";"i3";"1.5kg";"12";1
291;7252;3;"1.5";"16GB";"126GB";"i7";"0.8kg";"16";0
291;7252;4;"0.7";"16GB";"256GB";"i5";"1.2kg";"12";0
291;7253;1;"1.5";"32GB";"256GB";"i3";"1.2kg";"16";0
291;7253;2;"1.5";"16GB";"256GB";"i5";"1.2kg";"14";1
291;7253;3;"0.7";"16GB";"256GB";"i9";"0.8kg";"12";0
291;7253;4;"1";"16GB";"126GB";"i9";"1.2kg";"13";0
291;7254;1;"0.7";"8GB";"256GB";"i3";"0.8kg";"12";0
291;7254;2;"2";"16GB";"126GB";"i3";"1.2kg";"16";1
291;7254;3;"0.7";"32GB";"512GB";"i9";"1kg";"13";0
291;7254;4;"0.7";"8GB";"512GB";"i3";"1.5kg";"12";0
291;7255;1;"1";"8GB";"126GB";"i9";"0.8kg";"14";1
291;7255;2;"1.5";"32GB";"512GB";"i3";"1.2kg";"16";0
291;7255;3;"2";"16GB";"512GB";"i3";"1.2kg";"16";0
291;7255;4;"0.7";"4GB";"126GB";"i7";"0.8kg";"16";0
291;7256;1;"1";"8GB";"256GB";"i7";"0.8kg";"13";0
291;7256;2;"2";"4GB";"126GB";"i7";"0.8kg";"14";1
291;7256;3;"0.7";"32GB";"126GB";"i5";"1.5kg";"16";0
291;7256;4;"1.5";"32GB";"512GB";"i7";"0.8kg";"16";0
291;7257;1;"0.7";"32GB";"512GB";"i7";"1.2kg";"16";0
291;7257;2;"2";"4GB";"1T";"i7";"1.5kg";"13";0
291;7257;3;"1";"8GB";"126GB";"i9";"0.8kg";"12";0
291;7257;4;"2";"4GB";"256GB";"i5";"0.8kg";"13";1
291;7258;1;"1";"4GB";"126GB";"i9";"0.8kg";"12";0
291;7258;2;"0.7";"32GB";"126GB";"i3";"1kg";"16";1
291;7258;3;"2";"4GB";"256GB";"i9";"1.2kg";"13";0
291;7258;4;"1.5";"8GB";"512GB";"i5";"1.2kg";"14";0
291;7259;1;"1.5";"32GB";"1T";"i7";"0.8kg";"12";0
291;7259;2;"2";"8GB";"512GB";"i7";"1.5kg";"13";1
291;7259;3;"1";"32GB";"512GB";"i7";"0.8kg";"12";0
291;7259;4;"1.5";"16GB";"256GB";"i5";"1.5kg";"16";0
291;7260;1;"1";"8GB";"126GB";"i3";"1.5kg";"12";0
291;7260;2;"1.5";"4GB";"1T";"i9";"1kg";"14";0
291;7260;3;"1.5";"32GB";"256GB";"i3";"1.2kg";"13";0
291;7260;4;"1.5";"8GB";"126GB";"i5";"1kg";"14";1
291;7261;1;"1.5";"16GB";"512GB";"i9";"1kg";"12";0
291;7261;2;"0.7";"16GB";"1T";"i9";"1.2kg";"12";0
291;7261;3;"1";"4GB";"126GB";"i3";"1.5kg";"14";1
291;7261;4;"1";"16GB";"512GB";"i5";"0.8kg";"12";0
291;7262;1;"0.7";"8GB";"256GB";"i5";"1kg";"12";1
291;7262;2;"1.5";"8GB";"512GB";"i7";"0.8kg";"16";0
291;7262;3;"1.5";"4GB";"126GB";"i5";"1.2kg";"14";0
291;7262;4;"1.5";"16GB";"126GB";"i3";"1.5kg";"12";0
291;7263;1;"1";"16GB";"126GB";"i7";"1.2kg";"14";0
291;7263;2;"1";"16GB";"512GB";"i7";"1.2kg";"13";0
291;7263;3;"2";"8GB";"1T";"i5";"1.2kg";"12";0
291;7263;4;"0.7";"16GB";"256GB";"i3";"1kg";"16";1
291;7264;1;"1";"32GB";"256GB";"i3";"1.5kg";"12";0
291;7264;2;"2";"32GB";"512GB";"i9";"1kg";"13";0
291;7264;3;"0.7";"4GB";"1T";"i3";"1.5kg";"16";1
291;7264;4;"0.7";"4GB";"126GB";"i9";"1kg";"14";0
291;7265;1;"1";"32GB";"512GB";"i7";"1.2kg";"14";0
291;7265;2;"1.5";"32GB";"126GB";"i9";"1.2kg";"14";0
291;7265;3;"1";"32GB";"126GB";"i7";"1.2kg";"12";0
291;7265;4;"0.7";"16GB";"126GB";"i5";"1.2kg";"14";1
291;7266;1;"0.7";"32GB";"1T";"i7";"0.8kg";"16";1
291;7266;2;"1.5";"4GB";"256GB";"i7";"1.5kg";"12";0
291;7266;3;"2";"8GB";"512GB";"i9";"1kg";"12";0
291;7266;4;"1.5";"16GB";"1T";"i9";"1.2kg";"12";0
291;7267;1;"1";"4GB";"1T";"i3";"0.8kg";"14";1
291;7267;2;"1.5";"4GB";"256GB";"i9";"1.2kg";"16";0
291;7267;3;"1.5";"16GB";"256GB";"i3";"1.5kg";"12";0
291;7267;4;"0.7";"4GB";"126GB";"i9";"1.2kg";"16";0
291;7268;1;"2";"32GB";"256GB";"i9";"1.2kg";"16";0
291;7268;2;"1.5";"4GB";"1T";"i7";"1kg";"13";0
291;7268;3;"0.7";"4GB";"1T";"i5";"1.2kg";"13";1
291;7268;4;"1";"4GB";"256GB";"i5";"1.5kg";"13";0
291;7269;1;"0.7";"4GB";"512GB";"i3";"1.5kg";"14";0
291;7269;2;"0.7";"16GB";"126GB";"i9";"1.5kg";"16";0
291;7269;3;"2";"8GB";"126GB";"i9";"1.5kg";"16";0
291;7269;4;"0.7";"4GB";"1T";"i9";"1.2kg";"14";1
291;7270;1;"2";"32GB";"1T";"i3";"1kg";"12";0
291;7270;2;"2";"32GB";"256GB";"i3";"1kg";"16";0
291;7270;3;"1";"4GB";"512GB";"i5";"0.8kg";"13";0
291;7270;4;"0.7";"4GB";"256GB";"i7";"1kg";"14";1
291;7271;1;"1.5";"32GB";"1T";"i9";"1.5kg";"13";0
291;7271;2;"0.7";"32GB";"126GB";"i7";"0.8kg";"12";0
291;7271;3;"1";"16GB";"126GB";"i7";"1.2kg";"12";0
291;7271;4;"1";"8GB";"126GB";"i7";"1kg";"13";1
291;7272;1;"1.5";"16GB";"126GB";"i3";"0.8kg";"14";0
291;7272;2;"2";"8GB";"1T";"i5";"1.5kg";"14";1
291;7272;3;"1.5";"8GB";"256GB";"i9";"1.2kg";"14";0
291;7272;4;"1";"8GB";"1T";"i5";"1kg";"12";0
291;7273;1;"2";"32GB";"512GB";"i9";"0.8kg";"12";0
291;7273;2;"1.5";"4GB";"512GB";"i5";"1.5kg";"16";0
291;7273;3;"2";"8GB";"256GB";"i9";"0.8kg";"14";1
291;7273;4;"2";"8GB";"256GB";"i5";"1.5kg";"12";0
291;7274;1;"0.7";"4GB";"126GB";"i3";"0.8kg";"12";0
291;7274;2;"2";"4GB";"512GB";"i5";"0.8kg";"16";0
291;7274;3;"2";"32GB";"256GB";"i3";"1.2kg";"12";0
291;7274;4;"0.7";"4GB";"1T";"i7";"1kg";"16";1
291;7275;1;"1.5";"32GB";"512GB";"i3";"1kg";"14";0
291;7275;2;"1.5";"32GB";"512GB";"i7";"0.8kg";"12";0
291;7275;3;"0.7";"4GB";"126GB";"i9";"1.5kg";"16";0
291;7275;4;"2";"8GB";"1T";"i7";"1kg";"12";1
292;7276;1;"1.5";"8GB";"1T";"i3";"1kg";"12";0
292;7276;2;"0.7";"4GB";"1T";"i7";"0.8kg";"14";1
292;7276;3;"2";"16GB";"256GB";"i5";"1kg";"14";0
292;7276;4;"1.5";"32GB";"512GB";"i3";"1.2kg";"12";0
292;7277;1;"0.7";"32GB";"256GB";"i9";"1.5kg";"12";0
292;7277;2;"1";"16GB";"256GB";"i9";"1.2kg";"14";0
292;7277;3;"0.7";"16GB";"126GB";"i3";"1.5kg";"14";1
292;7277;4;"1.5";"32GB";"1T";"i9";"1kg";"13";0
292;7278;1;"1";"32GB";"512GB";"i3";"1kg";"14";0
292;7278;2;"2";"32GB";"126GB";"i3";"1.2kg";"14";1
292;7278;3;"2";"4GB";"126GB";"i9";"1.5kg";"12";0
292;7278;4;"2";"8GB";"256GB";"i7";"1.5kg";"13";0
292;7279;1;"0.7";"4GB";"256GB";"i3";"1.2kg";"16";0
292;7279;2;"0.7";"16GB";"512GB";"i7";"1kg";"16";0
292;7279;3;"2";"32GB";"256GB";"i7";"1.2kg";"16";0
292;7279;4;"1.5";"8GB";"256GB";"i3";"1kg";"14";1
292;7280;1;"2";"16GB";"126GB";"i3";"1.5kg";"13";0
292;7280;2;"1.5";"32GB";"512GB";"i9";"1.2kg";"16";0
292;7280;3;"1.5";"8GB";"126GB";"i5";"1kg";"16";0
292;7280;4;"1";"32GB";"1T";"i5";"1kg";"14";1
292;7281;1;"0.7";"4GB";"512GB";"i3";"0.8kg";"13";0
292;7281;2;"2";"4GB";"512GB";"i7";"1.2kg";"14";0
292;7281;3;"1";"16GB";"126GB";"i7";"1.2kg";"14";1
292;7281;4;"2";"32GB";"1T";"i9";"1kg";"12";0
292;7282;1;"1.5";"4GB";"126GB";"i3";"1.5kg";"16";0
292;7282;2;"1.5";"8GB";"1T";"i9";"1.5kg";"14";1
292;7282;3;"2";"8GB";"512GB";"i5";"1.5kg";"13";0
292;7282;4;"2";"16GB";"1T";"i9";"1.5kg";"14";0
292;7283;1;"2";"4GB";"1T";"i3";"1kg";"16";1
292;7283;2;"0.7";"16GB";"1T";"i5";"1.5kg";"14";0
292;7283;3;"1";"8GB";"512GB";"i5";"0.8kg";"14";0
292;7283;4;"1";"16GB";"126GB";"i7";"0.8kg";"14";0
292;7284;1;"1";"16GB";"126GB";"i7";"1.2kg";"13";0
292;7284;2;"1.5";"8GB";"1T";"i9";"0.8kg";"16";0
292;7284;3;"2";"4GB";"1T";"i3";"0.8kg";"14";1
292;7284;4;"0.7";"16GB";"126GB";"i9";"1.2kg";"16";0
292;7285;1;"0.7";"16GB";"256GB";"i9";"1.2kg";"16";0
292;7285;2;"2";"32GB";"512GB";"i5";"0.8kg";"13";0
292;7285;3;"1";"8GB";"126GB";"i7";"1.2kg";"14";1
292;7285;4;"1";"4GB";"512GB";"i3";"0.8kg";"13";0
292;7286;1;"1";"4GB";"512GB";"i5";"1.2kg";"16";0
292;7286;2;"0.7";"4GB";"256GB";"i5";"1.2kg";"14";1
292;7286;3;"1.5";"4GB";"1T";"i9";"1.5kg";"13";0
292;7286;4;"1.5";"4GB";"1T";"i7";"1kg";"12";0
292;7287;1;"1.5";"4GB";"1T";"i5";"1.5kg";"16";1
292;7287;2;"2";"8GB";"1T";"i9";"1kg";"16";0
292;7287;3;"1.5";"32GB";"1T";"i3";"1.2kg";"12";0
292;7287;4;"2";"8GB";"126GB";"i9";"0.8kg";"14";0
292;7288;1;"2";"16GB";"126GB";"i7";"1.5kg";"13";0
292;7288;2;"1";"16GB";"256GB";"i3";"1kg";"13";0
292;7288;3;"1.5";"16GB";"512GB";"i3";"0.8kg";"12";0
292;7288;4;"1.5";"4GB";"512GB";"i5";"0.8kg";"14";1
292;7289;1;"1";"8GB";"1T";"i9";"1.5kg";"13";0
292;7289;2;"1.5";"32GB";"512GB";"i5";"1.5kg";"12";0
292;7289;3;"2";"8GB";"126GB";"i5";"1.2kg";"16";1
292;7289;4;"2";"8GB";"126GB";"i5";"1kg";"14";0
292;7290;1;"0.7";"32GB";"512GB";"i5";"1.5kg";"16";1
292;7290;2;"1";"32GB";"256GB";"i7";"0.8kg";"13";0
292;7290;3;"2";"8GB";"256GB";"i5";"0.8kg";"14";0
292;7290;4;"1";"4GB";"256GB";"i7";"1.2kg";"13";0
292;7291;1;"1.5";"16GB";"1T";"i9";"0.8kg";"13";0
292;7291;2;"1.5";"4GB";"256GB";"i5";"1.2kg";"12";0
292;7291;3;"1";"32GB";"126GB";"i5";"1.5kg";"16";1
292;7291;4;"1";"16GB";"1T";"i9";"1.2kg";"13";0
292;7292;1;"1";"8GB";"1T";"i5";"0.8kg";"12";0
292;7292;2;"1.5";"16GB";"256GB";"i3";"1.2kg";"12";0
292;7292;3;"1.5";"32GB";"1T";"i7";"1kg";"14";1
292;7292;4;"1";"4GB";"1T";"i7";"0.8kg";"16";0
292;7293;1;"2";"4GB";"256GB";"i9";"1.2kg";"16";0
292;7293;2;"0.7";"8GB";"126GB";"i3";"1.5kg";"13";0
292;7293;3;"1";"8GB";"1T";"i5";"1kg";"14";1
292;7293;4;"1";"32GB";"512GB";"i5";"1.2kg";"13";0
292;7294;1;"1.5";"16GB";"256GB";"i5";"1.5kg";"14";0
292;7294;2;"1.5";"16GB";"1T";"i7";"1.5kg";"13";1
292;7294;3;"2";"16GB";"126GB";"i3";"0.8kg";"16";0
292;7294;4;"1";"4GB";"126GB";"i9";"1.5kg";"14";0
292;7295;1;"2";"8GB";"1T";"i7";"0.8kg";"12";0
292;7295;2;"1.5";"16GB";"126GB";"i7";"0.8kg";"14";0
292;7295;3;"0.7";"8GB";"126GB";"i3";"0.8kg";"14";1
292;7295;4;"1.5";"8GB";"126GB";"i9";"1kg";"13";0
292;7296;1;"1";"8GB";"126GB";"i3";"1kg";"12";0
292;7296;2;"2";"16GB";"256GB";"i5";"1.2kg";"12";0
292;7296;3;"0.7";"16GB";"256GB";"i5";"1.2kg";"12";0
292;7296;4;"1";"32GB";"1T";"i5";"1.2kg";"13";1
292;7297;1;"1.5";"4GB";"126GB";"i9";"1.5kg";"16";0
292;7297;2;"2";"8GB";"256GB";"i5";"1kg";"12";1
292;7297;3;"1";"8GB";"256GB";"i9";"1.5kg";"16";0
292;7297;4;"0.7";"4GB";"512GB";"i7";"1.5kg";"12";0
292;7298;1;"2";"16GB";"126GB";"i9";"0.8kg";"14";0
292;7298;2;"1";"16GB";"126GB";"i3";"0.8kg";"13";1
292;7298;3;"1.5";"16GB";"126GB";"i9";"1.5kg";"12";0
292;7298;4;"2";"32GB";"512GB";"i9";"1.2kg";"16";0
292;7299;1;"1.5";"8GB";"512GB";"i9";"0.8kg";"16";0
292;7299;2;"1";"8GB";"1T";"i7";"1kg";"13";1
292;7299;3;"0.7";"16GB";"126GB";"i7";"1.2kg";"14";0
292;7299;4;"1.5";"32GB";"126GB";"i7";"1.5kg";"13";0
292;7300;1;"1.5";"32GB";"512GB";"i5";"1.5kg";"13";0
292;7300;2;"1.5";"4GB";"1T";"i9";"1.2kg";"12";0
292;7300;3;"0.7";"8GB";"126GB";"i7";"1.2kg";"12";1
292;7300;4;"0.7";"32GB";"1T";"i3";"1.5kg";"12";0
293;7301;1;"0.7";"16GB";"1T";"i9";"1kg";"14";1
293;7301;2;"2";"4GB";"512GB";"i5";"1.2kg";"12";0
293;7301;3;"1";"32GB";"256GB";"i3";"1.2kg";"12";0
293;7301;4;"1.5";"8GB";"126GB";"i5";"1.2kg";"12";0
293;7302;1;"0.7";"32GB";"1T";"i5";"0.8kg";"12";0
293;7302;2;"0.7";"4GB";"126GB";"i9";"1.5kg";"14";0
293;7302;3;"1";"32GB";"512GB";"i9";"1.5kg";"16";1
293;7302;4;"1.5";"8GB";"126GB";"i7";"1.2kg";"14";0
293;7303;1;"2";"16GB";"256GB";"i5";"1.2kg";"12";0
293;7303;2;"0.7";"4GB";"512GB";"i5";"1.5kg";"14";1
293;7303;3;"1";"8GB";"256GB";"i3";"1.2kg";"12";0
293;7303;4;"1.5";"8GB";"256GB";"i7";"1.2kg";"14";0
293;7304;1;"2";"4GB";"1T";"i5";"1.5kg";"14";0
293;7304;2;"2";"8GB";"256GB";"i7";"1kg";"13";0
293;7304;3;"1.5";"8GB";"512GB";"i3";"0.8kg";"14";0
293;7304;4;"0.7";"8GB";"512GB";"i5";"1kg";"16";1
293;7305;1;"0.7";"4GB";"256GB";"i3";"1.5kg";"14";0
293;7305;2;"2";"4GB";"256GB";"i3";"1.2kg";"14";0
293;7305;3;"2";"16GB";"512GB";"i7";"1kg";"13";0
293;7305;4;"0.7";"8GB";"1T";"i3";"1kg";"13";1
293;7306;1;"1.5";"16GB";"126GB";"i7";"1.5kg";"13";0
293;7306;2;"2";"16GB";"126GB";"i5";"1.2kg";"14";1
293;7306;3;"2";"4GB";"256GB";"i5";"1.2kg";"16";0
293;7306;4;"1.5";"16GB";"512GB";"i9";"0.8kg";"13";0
293;7307;1;"1";"8GB";"256GB";"i3";"0.8kg";"12";0
293;7307;2;"1";"32GB";"512GB";"i9";"1.2kg";"13";0
293;7307;3;"1";"4GB";"126GB";"i5";"1.2kg";"13";1
293;7307;4;"0.7";"16GB";"256GB";"i5";"1.2kg";"13";0
293;7308;1;"1";"8GB";"256GB";"i5";"1.2kg";"16";1
293;7308;2;"1.5";"16GB";"512GB";"i7";"0.8kg";"14";0
293;7308;3;"1";"16GB";"1T";"i7";"0.8kg";"13";0
293;7308;4;"1";"16GB";"256GB";"i5";"1kg";"12";0
293;7309;1;"1.5";"4GB";"126GB";"i3";"1kg";"16";0
293;7309;2;"1";"4GB";"256GB";"i7";"1.2kg";"16";1
293;7309;3;"0.7";"4GB";"1T";"i9";"1kg";"12";0
293;7309;4;"2";"4GB";"256GB";"i5";"1kg";"12";0
293;7310;1;"1";"4GB";"256GB";"i5";"0.8kg";"16";0
293;7310;2;"1";"32GB";"1T";"i9";"1.5kg";"16";0
293;7310;3;"1";"16GB";"1T";"i9";"1.5kg";"14";0
293;7310;4;"0.7";"16GB";"126GB";"i7";"1.2kg";"16";1
293;7311;1;"1.5";"32GB";"1T";"i9";"1.2kg";"13";0
293;7311;2;"0.7";"16GB";"256GB";"i3";"1.2kg";"16";0
293;7311;3;"1.5";"16GB";"126GB";"i9";"1kg";"14";0
293;7311;4;"1";"4GB";"512GB";"i3";"1kg";"14";1
293;7312;1;"0.7";"32GB";"512GB";"i9";"1.5kg";"14";0
293;7312;2;"1.5";"32GB";"256GB";"i7";"1.5kg";"16";0
293;7312;3;"1.5";"8GB";"256GB";"i9";"0.8kg";"16";0
293;7312;4;"1";"8GB";"512GB";"i7";"0.8kg";"16";1
293;7313;1;"2";"16GB";"512GB";"i9";"1.2kg";"16";0
293;7313;2;"1.5";"16GB";"126GB";"i7";"1.2kg";"13";1
293;7313;3;"1";"16GB";"126GB";"i3";"0.8kg";"12";0
293;7313;4;"1.5";"32GB";"512GB";"i3";"0.8kg";"16";0
293;7314;1;"1.5";"32GB";"1T";"i7";"1kg";"14";1
293;7314;2;"2";"4GB";"1T";"i5";"1kg";"13";0
293;7314;3;"1";"16GB";"126GB";"i5";"1kg";"13";0
293;7314;4;"0.7";"4GB";"512GB";"i9";"0.8kg";"16";0
293;7315;1;"2";"32GB";"1T";"i7";"1kg";"14";1
293;7315;2;"1.5";"8GB";"256GB";"i9";"0.8kg";"14";0
293;7315;3;"1.5";"32GB";"126GB";"i7";"1kg";"13";0
293;7315;4;"1.5";"8GB";"126GB";"i9";"1kg";"13";0
293;7316;1;"1";"4GB";"126GB";"i9";"0.8kg";"16";0
293;7316;2;"1";"16GB";"126GB";"i3";"1kg";"14";1
293;7316;3;"2";"32GB";"256GB";"i3";"0.8kg";"13";0
293;7316;4;"2";"32GB";"126GB";"i9";"1.5kg";"16";0
293;7317;1;"0.7";"4GB";"256GB";"i9";"1.2kg";"14";0
293;7317;2;"1.5";"16GB";"256GB";"i9";"0.8kg";"16";0
293;7317;3;"1.5";"8GB";"512GB";"i9";"0.8kg";"14";0
293;7317;4;"2";"32GB";"1T";"i3";"1.2kg";"16";1
293;7318;1;"2";"16GB";"256GB";"i5";"0.8kg";"14";0
293;7318;2;"1.5";"16GB";"1T";"i5";"1.2kg";"13";0
293;7318;3;"0.7";"32GB";"256GB";"i9";"1kg";"12";0
293;7318;4;"1";"4GB";"1T";"i3";"0.8kg";"14";1
293;7319;1;"1.5";"4GB";"1T";"i3";"0.8kg";"13";1
293;7319;2;"2";"32GB";"256GB";"i9";"1kg";"16";0
293;7319;3;"0.7";"16GB";"512GB";"i7";"1.2kg";"14";0
293;7319;4;"1";"8GB";"256GB";"i3";"0.8kg";"16";0
293;7320;1;"0.7";"16GB";"1T";"i3";"0.8kg";"16";0
293;7320;2;"0.7";"16GB";"1T";"i5";"1kg";"13";1
293;7320;3;"2";"8GB";"256GB";"i7";"0.8kg";"12";0
293;7320;4;"2";"32GB";"256GB";"i9";"0.8kg";"13";0
293;7321;1;"1";"16GB";"126GB";"i9";"1kg";"14";0
293;7321;2;"1.5";"8GB";"1T";"i7";"1.5kg";"16";1
293;7321;3;"0.7";"16GB";"256GB";"i3";"0.8kg";"12";0
293;7321;4;"2";"8GB";"1T";"i5";"0.8kg";"13";0
293;7322;1;"1.5";"16GB";"512GB";"i5";"1.2kg";"16";0
293;7322;2;"0.7";"32GB";"1T";"i3";"1.2kg";"13";0
293;7322;3;"0.7";"4GB";"126GB";"i3";"1kg";"12";0
293;7322;4;"2";"32GB";"1T";"i7";"1.5kg";"14";1
293;7323;1;"2";"4GB";"512GB";"i3";"1.2kg";"13";0
293;7323;2;"1";"32GB";"126GB";"i5";"0.8kg";"16";0
293;7323;3;"0.7";"4GB";"256GB";"i5";"1.2kg";"13";0
293;7323;4;"0.7";"8GB";"512GB";"i3";"1.2kg";"14";1
293;7324;1;"1";"4GB";"256GB";"i5";"1.5kg";"12";0
293;7324;2;"2";"8GB";"126GB";"i7";"1.2kg";"13";1
293;7324;3;"1";"4GB";"512GB";"i9";"1.5kg";"12";0
293;7324;4;"1";"32GB";"126GB";"i9";"0.8kg";"13";0
293;7325;1;"2";"32GB";"512GB";"i3";"1.5kg";"16";1
293;7325;2;"1.5";"16GB";"256GB";"i3";"1.5kg";"14";0
293;7325;3;"0.7";"32GB";"256GB";"i9";"0.8kg";"16";0
293;7325;4;"0.7";"16GB";"126GB";"i9";"0.8kg";"14";0
294;7326;1;"2";"4GB";"1T";"i9";"0.8kg";"12";0
294;7326;2;"1.5";"16GB";"1T";"i5";"1.5kg";"13";0
294;7326;3;"2";"8GB";"256GB";"i7";"1.2kg";"14";1
294;7326;4;"1";"32GB";"1T";"i7";"1.2kg";"13";0
294;7327;1;"1.5";"8GB";"256GB";"i9";"1.2kg";"14";1
294;7327;2;"0.7";"16GB";"1T";"i7";"1.5kg";"12";0
294;7327;3;"1.5";"32GB";"512GB";"i5";"1.5kg";"12";0
294;7327;4;"1";"16GB";"126GB";"i3";"0.8kg";"12";0
